address,year,day,length,weight,count,looped,neighbors,income,label
129UJgwpPveL6GUHEdHnKNmGACkuMDZfpx,2016,264,144,0.0514279982924632,3685.0,0.0,1.0,300000000.0,princetonLocky
129VKWjZX3MErCYXCaYjGgDwcpMAfS9nQq,2016,145,0,0.5,1.0,0.0,1.0,500000000.0,princetonLocky
129VXFYAjmgijAc2bL9mAPyr25FqMYLymQ,2016,77,0,0.5,1.0,0.0,1.0,50000000.0,princetonLocky
12a3en7qN42obGVqpi7VnWYk6uP3gBrKBR,2014,72,64,0.0078125,1.0,0.0,2.0,33706882.0,paduaCryptoWall
12A4odhhWPUg6kSJ2iMQeFU8pyjUHqQESx,2016,341,2,0.916666666666667,8.0,0.0,2.0,82850000.0,princetonCerber
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,258,144,0.214339751691699,3652.0,0.0,1.0,216009000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,247,4,0.0030864197530864,1.0,0.0,2.0,455000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,294,144,1.6578538897611,2161.0,0.0,1.0,190000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,233,4,0.1,1.0,0.0,1.0,214000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,212,144,3.31602739182097e-08,1404.0,0.0,1.0,182000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,277,0,1.0,1.0,0.0,1.0,215990000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,287,12,0.015625,1.0,0.0,1.0,289000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,231,14,0.0002551020408163,1.0,0.0,1.0,196000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,327,144,0.438602707413608,4002.0,1.0,3.0,308301938.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,313,144,0.0198366952147416,4215.0,3154.0,1.0,138990000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,320,16,0.0862773201981051,6.0,0.0,1.0,222000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,177,12,0.0094866071428571,3.0,0.0,1.0,208000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,191,2,0.5,1.0,0.0,1.0,182000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,274,6,0.0138888888888889,1.0,0.0,1.0,302000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,176,0,1.0,1.0,0.0,1.0,208000000.0,paduaCryptoWall
12A6maPgZrVKPuE8HnZKdo68ssXoDNxpop,2015,188,4,0.25,2.0,0.0,2.0,190000000.0,paduaCryptoWall
12aA92oMsD31uzninhyoejGsd424Xasf9j,2017,56,0,0.5,1.0,0.0,2.0,100000000.0,princetonCerber
12Abargx76cyUe7CCRivu39HyAzLtFRpFh,2017,102,4,0.5,1.0,0.0,2.0,80000000.0,princetonCerber
12adaAHjcGiHo2yrAtbNtvTNjFuWaJszU4,2016,128,94,0.001953125,1.0,0.0,2.0,125000000.0,princetonCerber
12addFeCpU2ZPoHK26Pv8wZ3A7nuxDp1sk,2016,160,144,0.60918947008125,1265.0,0.0,2.0,120000000.0,montrealCryptXXX
12addFeCpU2ZPoHK26Pv8wZ3A7nuxDp1sk,2016,169,28,0.001953125,1.0,0.0,2.0,240000000.0,montrealCryptXXX
12aDqouMF2C2UVqGnZPW8NnSFTKDjFhoRV,2016,75,0,0.5,1.0,0.0,2.0,50000000.0,princetonLocky
12afJVxkHxYQ7sjp7uMuC8vnY4kmTKxAMH,2016,176,144,0.388529408081128,5952.0,1702.0,1.0,120000000.0,montrealCryptXXX
12afJVxkHxYQ7sjp7uMuC8vnY4kmTKxAMH,2016,175,0,1.0,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12AG1UgkMsrt5gzdAtadtQfEpjqQV5AQyM,2016,49,48,0.0347357855902778,4.0,0.0,1.0,100000000.0,princetonLocky
12aG56SE7MiPEzNZGsrGj7uBwWHhRhqFrj,2016,75,2,0.0178571428571429,4.0,0.0,1.0,300000000.0,princetonLocky
12aHn2LrfsTsbz1xn61v24sXWjnFn6Vb9p,2016,266,8,0.25,1.0,0.0,2.0,100000000.0,princetonCerber
12aJv7J7Y1cHekzXeAEfu8cbtQFeKt7Mk8,2016,86,2,0.25,1.0,0.0,1.0,100000000.0,princetonLocky
12AJVQxNWE5KXgGuCDfwx28HzEw5Zg8rUU,2017,53,144,6.520859465905861e-09,2676.0,0.0,2.0,130000000.0,princetonCerber
12aK83HBUqM1TTTqApjm3WSXC8Nysbu1zs,2016,90,144,0.0080844693213113,2228.0,0.0,2.0,125000000.0,princetonCerber
12AkEJ5xoNvQXfVCLVgcseFjxbaYpYoFYP,2013,362,4,0.5,1.0,0.0,1.0,60000000.0,montrealCryptoLocker
12aL61BCyNRekqFBtS51VDFR6MdksUntKv,2013,317,114,0.779777709729482,20.0,0.0,1.0,100000000.0,montrealCryptoLocker
12aLDQd5wSyFSw5UAUn7oveAzKFp9DP48h,2016,181,144,0.0009194393474201,1469.0,0.0,2.0,200000000.0,princetonCerber
12aMFpqGKUvfTL5B1WJgEvZdDVxEEDD5zx,2014,190,2,0.25,1.0,0.0,1.0,217130000.0,paduaCryptoWall
12aMFpqGKUvfTL5B1WJgEvZdDVxEEDD5zx,2014,182,4,0.125,1.0,0.0,1.0,155174481.0,paduaCryptoWall
12aMFpqGKUvfTL5B1WJgEvZdDVxEEDD5zx,2014,181,4,1.0,1.0,0.0,1.0,80111988.0,paduaCryptoWall
12aMFpqGKUvfTL5B1WJgEvZdDVxEEDD5zx,2014,189,4,0.125,1.0,0.0,1.0,157094289.0,paduaCryptoWall
12aMFpqGKUvfTL5B1WJgEvZdDVxEEDD5zx,2014,183,4,0.375,1.0,1.0,2.0,308869110.0,paduaCryptoWall
12an1MU2ZoTtUkgA6tEaHd9sUBmLPfnhj2,2016,265,52,9.5367431640625e-07,1.0,0.0,2.0,100000000.0,princetonCerber
12anmyox2hSQ48Q4v44b2vs2anWMaPguyy,2014,146,8,0.75,2.0,0.0,1.0,53578208.0,paduaCryptoWall
12anmyox2hSQ48Q4v44b2vs2anWMaPguyy,2014,79,2,0.333333333333333,1.0,0.0,1.0,43120140.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,101,0,0.5,1.0,0.0,2.0,31510000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,83,10,1.0,1.0,0.0,1.0,44150000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,197,4,1.0,1.0,0.0,1.0,43440000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,115,0,1.0,1.0,0.0,1.0,49580000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,195,0,0.5,1.0,0.0,1.0,51300000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,183,0,2.0,2.0,0.0,2.0,211500000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,90,0,1.0,1.0,0.0,2.0,99590000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,161,0,1.0,1.0,0.0,2.0,130000000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,91,6,0.0625,1.0,0.0,2.0,43480000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,104,0,1.0,1.0,0.0,1.0,180000000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,118,0,1.0,1.0,0.0,1.0,103700000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,168,0,1.0,1.0,0.0,1.0,210000000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,167,2,1.0,2.0,0.0,1.0,84080812.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,136,0,1.5,2.0,0.0,2.0,242610000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,149,0,1.0,1.0,0.0,1.0,82550000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,132,144,0.0562511160714286,499.0,499.0,1.0,183100000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,111,2,1.0,1.0,0.0,1.0,50100000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,100,0,0.5,1.0,0.0,1.0,31000000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,133,0,1.0,1.0,0.0,2.0,227600000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,131,0,0.5,1.0,0.0,1.0,81250000.0,paduaCryptoWall
12AoTWahn6ryPbRHUJsibDvXSHMeZZz2AT,2014,128,0,2.0,2.0,0.0,2.0,76160000.0,paduaCryptoWall
12ApuCRHTgmWYkgDG5iWzNjpMphYcrnJuS,2016,116,144,8.07691513683182e-05,924.0,0.0,2.0,124000000.0,princetonCerber
12aqox52qLSjBmUPqrSVNCq8xfLLFhogCY,2013,330,144,0.0157524125249313,1625.0,0.0,1.0,50000000.0,montrealCryptoLocker
12ARBcVv7DLkai8WWL4dYJzeHy78tC39ee,2016,160,28,0.015625,1.0,0.0,2.0,200000000.0,princetonCerber
12ARYhZskrgygtzVNVo9MHvXSQGcgS3dLH,2016,298,2,0.0833333333333333,1.0,0.0,2.0,100000000.0,princetonCerber
12auPXP2TvF19HTcDS6CtXfYAFLKGuotEN,2017,63,4,0.0416666666666667,1.0,0.0,2.0,100000000.0,princetonCerber
12awBJaA3hrTJ2XH2HUexWSzxd4TA1K3sn,2014,79,144,0.792403125259633,1856.0,1.0,2.0,133387800.0,paduaCryptoWall
12AwhJYuMpx51iWNCA9g3gKbDGswvF4vhK,2016,125,144,0.186202855824994,3833.0,0.0,2.0,127710000.0,princetonCerber
12aWKqaGnCq8wfnkwTnQFwzEtJdWsLGJ4E,2013,217,0,1.0,1.0,0.0,2.0,1247959624.0,montrealCryptoLocker
12aWKqaGnCq8wfnkwTnQFwzEtJdWsLGJ4E,2013,273,2,0.25,2.0,0.0,2.0,317443800.0,montrealCryptoLocker
12aWKqaGnCq8wfnkwTnQFwzEtJdWsLGJ4E,2013,313,0,0.0588235294117647,1.0,0.0,2.0,101599199.0,montrealCryptoLocker
12aWKqaGnCq8wfnkwTnQFwzEtJdWsLGJ4E,2013,224,0,0.5,1.0,0.0,2.0,328675200.0,montrealCryptoLocker
12ayDveFNnZ4rkHHs9VL5VRoF7VkXsLSDp,2016,52,0,1.0,1.0,0.0,1.0,50000000.0,princetonLocky
12aYrgSNW38bbYQ11oJiCi97g945f2rUgE,2016,68,0,0.5,1.0,0.0,2.0,296000000.0,princetonLocky
12b1GRhwt16KkDVesdPHFx2EPbpjrGLEBQ,2017,46,6,0.423611111111111,6.0,6.0,2.0,80000000.0,princetonCerber
12b2cm2Ae6qqcHknAommf9Nfrv49ddeLzU,2016,84,0,1.0,1.0,0.0,2.0,100000000.0,princetonLocky
12B2niYoknHSR3PCrbU7cThrJPak3hnDu6,2016,328,54,0.00390625,1.0,0.0,2.0,100000000.0,princetonCerber
12B3hpaiiut347Tny1CAtaCWD9Lk2umG8y,2016,223,144,0.122297086078742,847.0,0.0,1.0,249990000.0,princetonLocky
12b3pCCdEpygZKxmFaBJrKzZZY8jDXXGJD,2016,125,4,0.107142857142857,2.0,0.0,1.0,200000000.0,princetonLocky
12b4GsjoHDB83EYPh6xrHqxJ8UrzHVzSBH,2016,144,92,3.0517578125e-05,1.0,0.0,2.0,125000000.0,princetonCerber
12b4sLcHtX687t6xfygeWySPEXnZYgGhUc,2016,103,8,1.16666666666667,13.0,0.0,2.0,125000000.0,princetonCerber
12b8UJc1JwX7EBLN85rWy5sJz6KEWEXgYf,2016,211,2,0.5,1.0,0.0,1.0,400000000.0,princetonLocky
12B9366viytWivDFv2RSBt5rh6X8J2xRcs,2017,34,0,1.0,1.0,0.0,2.0,80000000.0,princetonCerber
12BBafApDponRH9K3RDtaZDxLLGFYwFXZt,2016,197,16,0.015625,1.0,0.0,1.0,200000000.0,princetonLocky
12BcvQc32Nyqxc9sYWq2joLdHZpVcebThk,2016,179,144,0.0758995645642946,2977.0,0.0,2.0,64000000.0,princetonCerber
12BCVTUtBhDJ6BEToBkUJjS6pcC8iC7kih,2016,92,144,0.0112773349055311,1999.0,0.0,1.0,399990000.0,princetonLocky
12bFgXoCC7Xrqq72B7McYQTgAGBwjzUBRp,2016,302,2,0.5,1.0,0.0,2.0,80000000.0,princetonCerber
12bFQkWGP44R4et48bABuGC5Q9u9QqtRcG,2016,307,144,0.0489856637384984,4897.0,0.0,2.0,80000000.0,princetonCerber
12BfsGS7Jt33McacenxGkvaLnEGbTumo4y,2016,263,106,1.9073486328125e-06,1.0,0.0,1.0,300000000.0,princetonLocky
12bFt7MX9U5yiMXA1uftqZcamWVPAdL4Pj,2016,83,2,0.25,1.0,0.0,2.0,100000000.0,princetonLocky
12bh99VY4p4nmtCv5d7A6eXbznhauPjYut,2016,69,144,0.0013862382299586,1615.0,0.0,2.0,200000000.0,princetonLocky
12BkgcSeEbb4duJQgvbQxAT2y6VTb9Ajob,2016,351,46,0.000244140625,1.0,0.0,2.0,80000000.0,princetonCerber
12bn3LoWmNe9xqYrphf3VT6B4gd4aJZ74F,2016,208,28,0.00048828125,1.0,0.0,1.0,200000000.0,princetonLocky
12bQ3XUrzSB2UMcTmnGm9c8exvAg2idQnZ,2013,282,6,0.5,1.0,0.0,1.0,200000000.0,montrealCryptoLocker
12bQFW5C1JcB2QxW1WWR2t6msCX1Lvp5FR,2016,82,144,0.0657265258086733,2767.0,0.0,2.0,400000000.0,princetonLocky
12brzG9x4FgodJySVK9AYWZptKzbiaLNvg,2016,222,2,0.5,1.0,0.0,2.0,85520000.0,princetonCerber
12BTGiU8k3DebBpt8FeLChcuYn1dAxZtLQ,2016,277,144,0.222281954855405,4870.0,0.0,2.0,80000000.0,princetonCerber
12BthDijFiBPpcoTWqVohWdjKncCda44cT,2017,6,2,0.25,1.0,0.0,2.0,70000000.0,princetonCerber
12BTLjaCN8W3m48zT9KN375Udx6pZRq1A6,2016,149,122,2.48352686564128e-10,1.0,0.0,1.0,500000000.0,princetonLocky
12BuF5unjBPDbaxfCJy1irw5GW7vQzZLtL,2017,166,12,0.03125,1.0,0.0,2.0,40000000.0,princetonCerber
12BuHEuvsxaKsnVxUqi9p5HRiraQPzzEdX,2016,231,12,0.03125,1.0,0.0,1.0,400000000.0,princetonLocky
12BVSTvQzQwwvAYgDMoT3iQ5QgJAJymEPM,2017,32,0,1.0,1.0,0.0,2.0,50670000.0,princetonCerber
12bwGmoaJ3sMhK8t6m3MZr4syRBSUpzYZV,2016,146,144,0.138341477116872,4726.0,0.0,1.0,112676003.0,montrealCryptXXX
12bxdN1EL5qQFkb1cVbhGYCcJRtnGeZsK1,2016,271,2,0.5,1.0,0.0,2.0,100000000.0,princetonCerber
12C1eynmuGj1LSmjhohDKTmfp7kmhofd8c,2017,87,4,0.875,4.0,0.0,2.0,99340000.0,princetonCerber
12c1xo8VVx54k9vxrHt9D3Rdg64cqpzRpc,2017,111,144,0.456645359627242,8276.0,0.0,2.0,80000000.0,princetonCerber
12C2AVZtF3tJ8PS4KrgywPAY9AvxyrXKdN,2016,270,8,0.03125,1.0,0.0,2.0,66340000.0,princetonCerber
12c2GmSEYJF8Uayf3c6pL18yN7sMKE5Vu2,2017,32,14,0.00390625,1.0,0.0,2.0,100000000.0,princetonCerber
12c2HedBxkNcGDmrULVdWwUG8b7QAjYShD,2016,289,0,0.5,1.0,0.0,2.0,100000000.0,princetonCerber
12c3fnMcdZA4GXvcn5SD49WUAqtDp9rdjY,2016,282,144,0.0104438096343383,4435.0,0.0,1.0,300000000.0,princetonLocky
12c77V7e7fTcbtzDtybGPyUWnDYSn3LLEr,2016,218,4,0.25,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12c8zhDRqtHQiEB1eBhr4UZ2dX7SVHZx1Y,2016,135,144,0.156284064562909,382.0,0.0,2.0,134370000.0,princetonCerber
12CbaA23UwiGCL9h9fogjrFgM7vTBNf7go,2014,84,0,3.0,3.0,0.0,6.0,255581520.0,paduaCryptoWall
12CbaA23UwiGCL9h9fogjrFgM7vTBNf7go,2014,87,0,1.0,1.0,0.0,1.0,40517000.0,paduaCryptoWall
12CC9QvFHonYwFYYS3maCfMEedjcFztCbf,2016,268,144,0.0524160366397438,2532.0,0.0,1.0,200000000.0,princetonLocky
12CCkGKGz4jDdFcDqzotoy9J9BtYUGkoHw,2016,84,4,0.1875,2.0,0.0,1.0,100000000.0,princetonLocky
12cdeLkVndEN6ivBXuZgzbKiroKJJuyorj,2017,70,4,0.125,1.0,0.0,2.0,53820000.0,princetonCerber
12CdhViUKBjUZKr26VgXKGUyMrEw8UJefN,2017,109,144,0.950103755966182,6885.0,0.0,2.0,41260000.0,princetonCerber
12CEeuophG7FNmuqoEwy5yJs84NFiwotPa,2017,88,0,1.0,1.0,0.0,2.0,80000000.0,princetonCerber
12cEwQErB1WhFZNwEde1DoJ8H7na3iVv26,2017,83,2,0.25,1.0,0.0,2.0,80000000.0,princetonCerber
12CF9gUTUdpVt93stRw5RdfEhvbGtsSDsF,2014,79,0,1.0,1.0,0.0,1.0,56889324.0,paduaCryptoWall
12CF9gUTUdpVt93stRw5RdfEhvbGtsSDsF,2014,77,0,1.0,1.0,0.0,2.0,33000000.0,paduaCryptoWall
12cFm9z7zqVBgJphn84uKrJJ8731vXRche,2016,151,0,0.5,1.0,0.0,2.0,240000000.0,montrealCryptXXX
12cFm9z7zqVBgJphn84uKrJJ8731vXRche,2016,166,0,0.5,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12cFm9z7zqVBgJphn84uKrJJ8731vXRche,2016,158,0,1.0,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12cFm9z7zqVBgJphn84uKrJJ8731vXRche,2016,146,12,0.125,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12cgUZebTRbANQChfZSkh5A94Tafjno4KG,2016,133,0,0.5,1.0,0.0,2.0,70000000.0,princetonCerber
12ChXWV3HSLgFzBp8nWsTwngyrQKa3LbuY,2017,163,8,0.03125,1.0,0.0,2.0,40000000.0,princetonCerber
12ckULZhBir7xrFozwcUrdw67NDiFw2711,2016,291,2,0.25,1.0,0.0,2.0,100000000.0,princetonCerber
12CKzfYkaRFjJvmfUEJmQnvPntsniuRWoj,2016,305,20,0.03125,1.0,0.0,2.0,100000000.0,princetonCerber
12CmpdMMLdSNBMUNPDoav3LyEnSJPZ8eBv,2017,147,0,1.0,1.0,0.0,2.0,40000000.0,princetonCerber
12coWPcyjP3zDrSRq5WtPo253fjriqhSRo,2016,235,144,0.0086956314338845,575.0,0.0,2.0,93060000.0,princetonCerber
12cPaVhJE6vnc9zPq2by1uGYAVAwU7X7aR,2016,172,46,0.00048828125,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12cPaVhJE6vnc9zPq2by1uGYAVAwU7X7aR,2016,162,0,0.5,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12cPaVhJE6vnc9zPq2by1uGYAVAwU7X7aR,2016,161,4,0.125,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12cRDsggZoNMFPcAQZpEDNZ4hAUXktziE2,2013,337,4,0.25,2.0,0.0,1.0,200000000.0,montrealCryptoLocker
12CSGaBgV2wLCfrHaUYb9c1qquaKZhWVLn,2016,255,8,0.5,1.0,0.0,1.0,300000000.0,princetonLocky
12csHFpn2YKUYDUxGGj4gGd9zQ1ppebeba,2017,65,0,0.5,1.0,0.0,2.0,75000000.0,princetonCerber
12cSzpB2kFPipFc9MMxvZKnRXpr9Ntx4dK,2016,114,8,0.125,1.0,0.0,2.0,125190000.0,princetonCerber
12cTgCH3xbXVSMNcPLjeBLdaYq1939m9Pc,2016,210,0,0.5,1.0,0.0,2.0,92490000.0,princetonCerber
12curAXZ9cCdxBxHiBgBKVHq6aXiEVM694,2014,158,20,0.0416666666666667,1.0,0.0,1.0,46231583.0,paduaCryptoWall
12curAXZ9cCdxBxHiBgBKVHq6aXiEVM694,2014,77,0,1.0,1.0,0.0,1.0,57852003.0,paduaCryptoWall
12CVBtjoFHiDFCjchZcRX5P1ejLhFLjvfr,2016,202,0,0.5,1.0,0.0,2.0,90370000.0,princetonCerber
12CVqjuLfa8bxE8GazRvBdTF2eJJ9tqPj4,2016,86,144,0.0180863090877364,3171.0,0.0,1.0,300000000.0,princetonLocky
12CxqYzqvkuPL4V6DepUEQ2v4rzfXWaShp,2016,207,50,7.62939453125e-06,2.0,0.0,2.0,120000000.0,montrealCryptXXX
12CzBG5UoijWboX2ypoVmyTExV9Aikt2VT,2017,58,2,0.25,1.0,0.0,2.0,100000000.0,princetonCerber
12cZEAGkTCnHmvgKP4GK1jXq36WrUkDiMh,2013,310,144,0.179751662292799,1177.0,0.0,1.0,200000000.0,montrealCryptoLocker
12Czkbx8EyxXvw3n8uzqBsdDVWH2HGYmPQ,2016,48,2,0.5,1.0,0.0,1.0,100000000.0,princetonLocky
12d2U9ExXczuLhX7CQhqRq7Qi2wCXEo7ut,2016,76,0,0.5,1.0,0.0,2.0,50000000.0,princetonLocky
12D567vQ9er2GruAd8VvdmyZXQB5Cnu9Wo,2016,86,144,0.128968983684447,2410.0,0.0,1.0,510000000.0,princetonLocky
12D8mvTQSUUVrJUiWtnfuL4FQqweZMTwqH,2017,26,0,0.5,1.0,0.0,1.0,47192900.0,montrealDMALockerv3
12d8uUr6qe5a8RkdsJPNdarHGTspus8erN,2014,71,0,0.5,1.0,0.0,1.0,1000000000.0,paduaCryptoWall
12d8uUr6qe5a8RkdsJPNdarHGTspus8erN,2014,77,0,1.0,1.0,0.0,1.0,758656541.0,paduaCryptoWall
12d8uUr6qe5a8RkdsJPNdarHGTspus8erN,2014,150,0,0.5,1.0,0.0,1.0,100000000.0,paduaCryptoWall
12d8uUr6qe5a8RkdsJPNdarHGTspus8erN,2014,78,100,7.275957614183429e-12,1.0,1.0,3.0,998505555.0,paduaCryptoWall
12dATMMt4raubJ9MJSpNMwHQWZFFggemCC,2016,198,36,0.00048828125,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12dATMMt4raubJ9MJSpNMwHQWZFFggemCC,2016,202,0,0.125,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12DBozrhrTfXwP5KcfKs89ST5pcxqb1sv1,2017,146,144,0.275973880401326,5034.0,0.0,2.0,40000000.0,princetonCerber
12DcPs8ebvSUnAHk8HeXLPcSAATvYhvV2A,2016,141,26,0.000244140625,1.0,0.0,2.0,120000000.0,montrealCryptXXX
12ddHq2wQ5qGuB5jfQQGCEzrDRThdMsgkE,2017,37,8,0.0625,1.0,0.0,2.0,80000000.0,princetonCerber
12deDuB8d8B5ZwrhhGMugSuv7MrwbeZ81m,2017,44,0,0.5,1.0,0.0,2.0,100000000.0,princetonCerber
12DEjo29FXTiGbP4EwpvjSYi2LWzfsH2AV,2016,321,26,0.013702392578125,7.0,0.0,2.0,57670000.0,princetonCerber
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,182,144,0.043640164337652,1810.0,0.0,1.0,198000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,181,4,0.1,1.0,0.0,2.0,208000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,197,144,0.0003469391102133,1607.0,0.0,1.0,185000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,191,144,0.0915922622061837,3044.0,0.0,1.0,190000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,209,4,0.25,1.0,0.0,1.0,179000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,303,8,0.0625,1.0,0.0,1.0,161000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,252,0,1.0,1.0,0.0,1.0,211000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,307,10,1.546875,15.0,0.0,2.0,316000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,344,2,0.5,1.0,0.0,1.0,122990000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,196,144,0.383437488348174,857.0,0.0,2.0,179000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,267,144,0.0608296437779738,1167.0,0.0,1.0,219000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,330,144,0.177101830423313,5437.0,0.0,1.0,155000000.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,328,0,1.0,1.0,0.0,1.0,218211290.0,paduaCryptoWall
12DEX1ynovnDVwXJ55hkVWQdE8E7gVFHQk,2015,218,2,1.0,2.0,0.0,2.0,364000000.0,paduaCryptoWall
12dfcxp6v8LeLKN6Mp9WrrrhfiabXpnYtQ,2016,305,52,8.74658633144976e-05,14.0,0.0,2.0,99640000.0,princetonCerber
12dkwvP9iHUzoGPKpNSLvVWVqM1cK1KWrF,2016,293,0,0.5,1.0,0.0,2.0,80000000.0,princetonCerber
12dL5MUXn7HUjzam9r3Az3Dta9k5gPAa3W,2016,158,6,0.0015625,1.0,0.0,2.0,94370000.0,princetonCerber
12dLjFXwgajFao92TwpzysdiTueuZE5JYu,2016,321,8,0.0005580357142857,1.0,0.0,2.0,100000000.0,princetonCerber
12DMUt2cpvANGakAvuRNBshohfiVuKFPcp,2016,288,16,0.015625,1.0,0.0,2.0,76850000.0,princetonCerber
12DnbVhk4LGoWg6ciJkdax29UcxzVdBbYX,2016,344,144,0.412004021267214,4038.0,0.0,2.0,65300000.0,princetonCerber
12DQ3H5M8TzXjAY4QyoLqQyi3gp54aGme3,2016,329,12,0.009765625,4.0,0.0,2.0,67880000.0,princetonCerber
12dTv7rwyo5NzXRPriFS5m5seNv43CzWvy,2016,223,8,2.66564305973173e-06,3.0,0.0,1.0,550000000.0,princetonLocky
12du3RMYzEiptmNDkccfHFk4MXKsrqMhHt,2016,280,4,0.125,1.0,0.0,2.0,80000000.0,princetonCerber
12dv5H6z4aqPTGENz6MHtoBU21Pxcq7hRs,2017,119,4,1.0,1.0,0.0,2.0,100000000.0,princetonCerber
12dvJyX6pzPxNvTi9u11RpDARHXsCjuy75,2013,292,0,0.25,1.0,0.0,1.0,200000000.0,montrealCryptoLocker
12dvRcvtUiYZmFbzVeZgJuB48oh5Zkm3SB,2016,99,12,0.03125,1.0,0.0,1.0,225040000.0,princetonCerber
